Chr	Start	End 	Value
14 40000000 41000000 4395
14 41000000 42000000 2842
14 42000000 43000000 3069
14 43000000 44000000 1954
14 44000000 45000000 2217
14 45000000 46000000 2508
14 46000000 47000000 2462
14 47000000 48000000 3512
14 48000000 49000000 2793
14 49000000 50000000 4573
14 50000000 51000000 5081
14 51000000 52000000 3265
14 52000000 53000000 4207
14 53000000 54000000 2893
14 54000000 55000000 3937
14 55000000 56000000 3697
14 56000000 57000000 3191
14 57000000 58000000 3367
14 58000000 59000000 2843
14 59000000 60000000 2911
14 60000000 61000000 2797
14 61000000 62000000 2392
14 62000000 63000000 2891
14 63000000 64000000 2954
14 64000000 65000000 3976
14 65000000 66000000 4767
14 66000000 67000000 4052
14 67000000 68000000 3011
14 68000000 69000000 2533
14 69000000 70000000 2889
14 70000000 71000000 4218
14 71000000 72000000 4040
14 72000000 73000000 3507
14 73000000 74000000 2775
14 74000000 75000000 3740
14 75000000 76000000 3572
14 76000000 77000000 2482
14 77000000 78000000 2814
14 78000000 79000000 2738
14 79000000 80000000 2214
14 80000000 81000000 2526
14 81000000 82000000 3193
14 82000000 83000000 3795
14 83000000 84000000 3118
14 84000000 85000000 3764
14 85000000 86000000 4667
14 86000000 87000000 4812
14 87000000 88000000 3092
14 88000000 89000000 4588
14 89000000 90000000 4982
14 90000000 91000000 4119
14 91000000 92000000 3098
14 92000000 93000000 2781
14 93000000 94000000 3415
14 94000000 95000000 4020
14 95000000 96000000 4430
14 96000000 97000000 5068
14 97000000 98000000 3343
14 98000000 99000000 2182
14 99000000 99237486 657
15 0 1000000 3166
15 1000000 2000000 2709
15 2000000 3000000 2586
15 3000000 4000000 3216
15 4000000 5000000 4255
15 5000000 6000000 4115
15 6000000 7000000 3769
15 7000000 8000000 4176
15 8000000 9000000 4035
15 9000000 10000000 4344
15 10000000 11000000 2806
15 11000000 12000000 4183
15 12000000 13000000 3894
15 13000000 14000000 3338
15 14000000 15000000 3301
15 15000000 16000000 4766
15 16000000 17000000 4073
15 17000000 18000000 4044
15 18000000 19000000 3908
15 19000000 20000000 4043
15 20000000 21000000 4210
15 21000000 22000000 3891
15 22000000 23000000 3882
15 23000000 24000000 3182
15 24000000 25000000 4265
15 25000000 26000000 2268
15 26000000 27000000 3110
15 27000000 28000000 3720
15 28000000 29000000 3240
15 29000000 30000000 3817
15 30000000 31000000 5728
15 31000000 32000000 4222
15 32000000 33000000 3517
15 33000000 34000000 3192
15 34000000 35000000 3255
15 35000000 36000000 3611
15 36000000 37000000 3820
15 37000000 38000000 3697
15 38000000 39000000 3061
15 39000000 40000000 4075
15 40000000 41000000 3195
15 41000000 42000000 3872
15 42000000 43000000 4257
15 43000000 44000000 3516
15 44000000 45000000 3679
15 45000000 46000000 4352
15 46000000 47000000 5053
15 47000000 48000000 4907
15 48000000 49000000 4387
15 49000000 50000000 5208
15 50000000 51000000 2962
15 51000000 52000000 2106
15 52000000 53000000 2660
15 53000000 54000000 2753
15 54000000 55000000 2826
15 55000000 56000000 2453
15 56000000 57000000 2804
15 57000000 58000000 3174
15 58000000 59000000 4467
15 59000000 60000000 4855
15 60000000 61000000 6226
15 61000000 62000000 5412
15 62000000 63000000 3933
15 63000000 64000000 3048
15 64000000 65000000 3653
15 65000000 66000000 3632
15 66000000 67000000 2643
15 67000000 68000000 3558
15 68000000 69000000 2866
15 69000000 70000000 2763
15 70000000 71000000 2545
15 71000000 72000000 4204
15 72000000 73000000 3510
15 73000000 74000000 3951
15 74000000 75000000 4676
15 75000000 76000000 4180
15 76000000 77000000 3458
15 77000000 78000000 2470
15 78000000 79000000 4338
15 79000000 80000000 1467
15 80000000 81000000 1554
15 81000000 82000000 1833
15 82000000 83000000 1996
15 83000000 84000000 1458
15 84000000 85000000 1957
15 85000000 86000000 1249
15 86000000 87000000 2083
15 87000000 88000000 1279
15 88000000 89000000 816
15 89000000 90000000 966
15 90000000 90997183 1391
16 0 1000000 1506
16 1000000 2000000 1438
16 2000000 3000000 1400
16 3000000 4000000 957
16 4000000 5000000 2852
16 5000000 6000000 2899
16 6000000 7000000 4561
16 7000000 8000000 8574
16 8000000 9000000 7690
16 9000000 10000000 5344
16 10000000 11000000 1476
16 11000000 12000000 1994
16 12000000 13000000 2543
16 13000000 14000000 2575
16 14000000 15000000 5965
16 15000000 16000000 3477
16 16000000 17000000 3326
16 17000000 18000000 1728
16 18000000 19000000 1570
16 19000000 20000000 2398
16 20000000 21000000 2983
16 21000000 22000000 2800
16 22000000 23000000 2762
16 23000000 24000000 3569
16 24000000 25000000 4273
16 25000000 26000000 3766
16 26000000 27000000 3244
16 27000000 28000000 3766
16 28000000 29000000 2428
16 29000000 30000000 4071
16 30000000 31000000 3807
16 31000000 32000000 2615
16 32000000 33000000 3459
16 33000000 34000000 2907
16 34000000 35000000 4017
16 35000000 36000000 4223
16 36000000 37000000 2661
16 37000000 38000000 3327
16 38000000 39000000 2900
16 39000000 40000000 4369
16 40000000 41000000 3977
16 41000000 42000000 4900
16 42000000 43000000 4577
16 43000000 44000000 4304
16 44000000 45000000 3658
16 45000000 46000000 3762
16 46000000 47000000 4223
16 47000000 48000000 2979
16 48000000 49000000 2634
16 49000000 50000000 2705
16 50000000 51000000 3237
16 51000000 52000000 3444
16 52000000 53000000 1534
16 53000000 54000000 3269
16 54000000 55000000 4173
16 55000000 56000000 3890
16 56000000 57000000 3944
16 57000000 58000000 2686
16 58000000 59000000 4347
16 59000000 60000000 4512
16 60000000 61000000 4110
16 61000000 62000000 4208
16 62000000 63000000 4388
16 63000000 64000000 7471
16 64000000 65000000 16942
16 65000000 66000000 16605
16 66000000 67000000 13733
16 67000000 68000000 9749
16 68000000 69000000 13361
16 69000000 70000000 15682
16 70000000 71000000 8842
16 71000000 72000000 20654
16 72000000 73000000 5265
16 73000000 74000000 7392
16 74000000 75000000 9384
16 75000000 76000000 9050
16 76000000 77000000 3102
16 77000000 78000000 1156
16 78000000 79000000 3090
16 79000000 79696672 822
17 0 1000000 3153
17 1000000 2000000 1356
17 2000000 3000000 2793
17 3000000 4000000 1199
17 4000000 5000000 4053
17 5000000 6000000 3992
17 6000000 7000000 3312
17 7000000 8000000 3580
17 8000000 9000000 4213
17 9000000 10000000 4576
17 10000000 11000000 4652
17 11000000 12000000 2822
17 12000000 13000000 2884
17 13000000 14000000 3482
17 14000000 15000000 3272
17 15000000 16000000 2872
17 16000000 17000000 2385
17 17000000 18000000 2398
17 18000000 19000000 1484
17 19000000 20000000 3500
17 20000000 21000000 4555
17 21000000 22000000 4478
17 22000000 23000000 4445
17 23000000 24000000 3771
17 24000000 25000000 4321
17 25000000 26000000 4411
17 26000000 27000000 3627
17 27000000 28000000 2284
17 28000000 29000000 3261
17 29000000 30000000 2837
17 30000000 31000000 2248
17 31000000 32000000 3486
17 32000000 33000000 3485
17 33000000 34000000 2896
17 34000000 35000000 3541
17 35000000 36000000 4890
17 36000000 37000000 3116
17 37000000 38000000 3251
17 38000000 39000000 3796
17 39000000 40000000 2672
17 40000000 41000000 3288
17 41000000 42000000 3457
17 42000000 43000000 3228
17 43000000 44000000 3465
17 44000000 45000000 3856
17 45000000 46000000 4353
17 46000000 47000000 8854
17 47000000 48000000 6698
17 48000000 49000000 2855
17 49000000 50000000 2331
17 50000000 51000000 3202
17 51000000 52000000 5413
17 52000000 53000000 2833
17 53000000 54000000 3182
17 54000000 55000000 2941
17 55000000 56000000 7716
17 56000000 57000000 3951
17 57000000 58000000 4464
17 58000000 59000000 4102
17 59000000 60000000 4497
17 60000000 61000000 3623
17 61000000 62000000 1498
17 62000000 63000000 3213
17 63000000 64000000 1983
17 64000000 65000000 1740
17 65000000 66000000 0
17 66000000 67000000 1979
17 67000000 68000000 377
17 68000000 69000000 4296
17 69000000 70000000 4850
17 70000000 71000000 4733
17 71000000 72000000 2363
17 72000000 73000000 3077
17 73000000 74000000 3271
17 74000000 75000000 3769
17 75000000 75034025 150
18 0 1000000 1370
18 1000000 2000000 1109
18 2000000 3000000 1795
18 3000000 4000000 1524
18 4000000 5000000 3567
18 5000000 6000000 3699
18 6000000 7000000 4169
18 7000000 8000000 3580
18 8000000 9000000 3650
18 9000000 10000000 2890
18 10000000 11000000 3981
18 11000000 12000000 3145
18 12000000 13000000 3699
18 13000000 14000000 3884
18 14000000 15000000 4085
18 15000000 16000000 3667
18 16000000 17000000 3281
18 17000000 18000000 3734
18 18000000 19000000 5321
18 19000000 20000000 5535
18 20000000 21000000 3204
18 21000000 22000000 2859
18 22000000 23000000 2249
18 23000000 24000000 7038
18 24000000 25000000 5348
18 25000000 26000000 2378
18 26000000 27000000 2422
18 27000000 28000000 4019
18 28000000 29000000 2586
18 29000000 30000000 2652
18 30000000 31000000 2684
18 31000000 32000000 3221
18 32000000 33000000 3282
18 33000000 34000000 1816
18 34000000 35000000 1932
18 35000000 36000000 1930
18 36000000 37000000 4284
18 37000000 38000000 3250
18 38000000 39000000 2591
18 39000000 40000000 3502
18 40000000 41000000 2924
18 41000000 41577549 9083
19 0 1000000 2928
19 1000000 2000000 4029
19 2000000 3000000 5580
19 3000000 4000000 2464
19 4000000 5000000 6138
19 5000000 6000000 4708
19 6000000 7000000 3035
19 7000000 8000000 2255
19 8000000 9000000 2806
19 9000000 10000000 1079
19 10000000 11000000 4372
19 11000000 12000000 4269
19 12000000 13000000 4262
19 13000000 14000000 1722
19 14000000 15000000 4135
19 15000000 16000000 5815
19 16000000 17000000 6311
19 17000000 18000000 5000
19 18000000 19000000 4273
19 19000000 20000000 4813
19 20000000 21000000 2929
19 21000000 22000000 3257
19 22000000 23000000 3723
19 23000000 24000000 3793
19 24000000 25000000 4672
19 25000000 26000000 2474
19 26000000 27000000 0
19 27000000 28000000 0
19 28000000 29000000 2996
19 29000000 30000000 6817
19 30000000 31000000 7363
19 31000000 32000000 7167
19 32000000 33000000 6199
19 33000000 33124187 397
